UNITID,INSTNM,Institution_Type,Major_Code,CIPDESC,CREDLEV,CREDDESC,Avg_Student_Debt,Earnings_1Yr,Earnings_2Yr,Earnings_3Yr,EARN_MDN_1YR,Earnings_4Yr,Earnings_5Yr
130183.0,Post University,"Private, for-profit",3105,Health and Physical Education/Fitness.,3,Bachelor's Degree,35001,29790,29685,34176,29592,39074,50023
130183.0,Post University,"Private, for-profit",4201,"Psychology, General.",3,Bachelor's Degree,40820,33882,29685,29443,31377,43606,49661
130183.0,Post University,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,34323,46200,37208,40980,49449,45015,54147
130183.0,Post University,"Private, for-profit",4303,Homeland Security.,3,Bachelor's Degree,28345,,,,53772,,
130183.0,Post University,"Private, for-profit",4400,"Human Services, General.",3,Bachelor's Degree,,37239,32284,35315,41124,43214,50579
130183.0,Post University,"Private, for-profit",4511,Sociology.,3,Bachelor's Degree,,,,,,,
130183.0,Post University,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,42433,,,,,,
130183.0,Post University,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,31117,54265,54975,56455,61704,63923,68955
130183.0,Post University,"Private, for-profit",5203,Accounting and Related Services.,3,Bachelor's Degree,37054,52687,52107,53532,59213,61833,72984
130183.0,Post University,"Private, for-profit",5208,Finance and Financial Management Services.,3,Bachelor's Degree,34321,44063,,,55402,,
130183.0,Post University,"Private, for-profit",5210,Human Resources Management and Services.,3,Bachelor's Degree,,,,,,,
130183.0,Post University,"Private, for-profit",5211,International Business.,3,Bachelor's Degree,,,,,,,
130183.0,Post University,"Private, for-profit",5212,Management Information Systems and Services.,3,Bachelor's Degree,31284,60907,52107,51705,63383,58502,
130183.0,Post University,"Private, for-profit",5214,Marketing.,3,Bachelor's Degree,32589,36914,38289,43604,54931,47277,51531
131803.0,Strayer University-District of Columbia,"Private, for-profit",1101,"Computer and Information Sciences, General.",3,Bachelor's Degree,41760,59686,61144,66674,67315,77481,83581
131803.0,Strayer University-District of Columbia,"Private, for-profit",1104,Information Science/Studies.,3,Bachelor's Degree,42699,66456,65355,68667,71167,78793,87437
131803.0,Strayer University-District of Columbia,"Private, for-profit",1110,Computer/Information Technology Administration and Management.,3,Bachelor's Degree,,,,,,,
131803.0,Strayer University-District of Columbia,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,48001,38520,40448,40878,43405,50636,54929
131803.0,Strayer University-District of Columbia,"Private, for-profit",4506,Economics.,3,Bachelor's Degree,,,,,,,
131803.0,Strayer University-District of Columbia,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,35864,,,,81061,,
131803.0,Strayer University-District of Columbia,"Private, for-profit",5201,"Business/Commerce, General.",3,Bachelor's Degree,47169,47245,50096,52973,55431,59763,64524
131803.0,Strayer University-District of Columbia,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,,,51516,50832,,57299,63174
131803.0,Strayer University-District of Columbia,"Private, for-profit",5203,Accounting and Related Services.,3,Bachelor's Degree,47164,47363,44407,46825,52373,56398,59529
131803.0,Strayer University-District of Columbia,"Private, for-profit",5211,International Business.,3,Bachelor's Degree,,,,,,,
133465.0,South University-West Palm Beach,"Private, for-profit",2203,Legal Support Services.,3,Bachelor's Degree,41831,33600,30409,28615,36900,38332,46159
133465.0,South University-West Palm Beach,"Private, for-profit",4201,"Psychology, General.",3,Bachelor's Degree,47750,26893,26836,31098,28684,36910,38844
133465.0,South University-West Palm Beach,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,48177,33655,34420,36209,37713,42478,47301
133465.0,South University-West Palm Beach,"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,48192,33436,33616,32775,39722,40160,45275
133465.0,South University-West Palm Beach,"Private, for-profit",5122,Public Health.,3,Bachelor's Degree,47839,29498,,,34789,,
133465.0,South University-West Palm Beach,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,39647,65499,66883,71557,77635,78626,90784
133465.0,South University-West Palm Beach,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,47764,37748,39986,42014,43773,48439,54466
133997.0,Florida Career College-Miami,"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,,,,,,,
134237.0,Full Sail University,"Private, for-profit",901,Communication and Media Studies.,3,Bachelor's Degree,36538,29410,37208,29756,30561,32564,49929
134237.0,Full Sail University,"Private, for-profit",909,"Public Relations, Advertising, and Applied Communication.",3,Bachelor's Degree,34596,31029,,,26728,,
134237.0,Full Sail University,"Private, for-profit",1001,Communications Technology/Technician.,3,Bachelor's Degree,24585,19001,,,15893,,
134237.0,Full Sail University,"Private, for-profit",1002,Audiovisual Communications Technologies/Technicians.,3,Bachelor's Degree,40905,23850,20140,24863,30014,29220,32451
134237.0,Full Sail University,"Private, for-profit",1003,Graphic Communications.,3,Bachelor's Degree,,22247,23960,25340,,32853,38544
134237.0,Full Sail University,"Private, for-profit",1101,"Computer and Information Sciences, General.",3,Bachelor's Degree,25558,53833,,,52927,,
134237.0,Full Sail University,"Private, for-profit",1102,Computer Programming.,3,Bachelor's Degree,37317,49514,55042,61390,67539,73095,81925
134237.0,Full Sail University,"Private, for-profit",1107,Computer Science.,3,Bachelor's Degree,24387,48227,,,50359,,
134237.0,Full Sail University,"Private, for-profit",1108,Computer Software and Media Applications.,3,Bachelor's Degree,,30956,34963,39745,,45273,51455
134237.0,Full Sail University,"Private, for-profit",1110,Computer/Information Technology Administration and Management.,3,Bachelor's Degree,40486,53068,,,40968,,
134237.0,Full Sail University,"Private, for-profit",1409,Computer Engineering.,3,Bachelor's Degree,23963,55124,,,61553,,
134237.0,Full Sail University,"Private, for-profit",1512,Computer Engineering Technologies/Technicians.,3,Bachelor's Degree,25704,43253,,,58321,,
134237.0,Full Sail University,"Private, for-profit",2313,Rhetoric and Composition/Writing Studies.,3,Bachelor's Degree,37317,19859,20768,21420,23449,28553,31734
134237.0,Full Sail University,"Private, for-profit",3031,Human Computer Interaction.,3,Bachelor's Degree,34214,25032,23456,29688,26924,38757,42044
134237.0,Full Sail University,"Private, for-profit",5001,"Visual and Performing Arts, General.",3,Bachelor's Degree,31251,18264,,,22439,,
134237.0,Full Sail University,"Private, for-profit",5004,Design and Applied Arts.,3,Bachelor's Degree,37472,28143,29907,30619,25479,39154,44692
134237.0,Full Sail University,"Private, for-profit",5005,Drama/Theatre Arts and Stagecraft.,3,Bachelor's Degree,24880,28565,30228,34434,20226,32534,30344
134237.0,Full Sail University,"Private, for-profit",5006,Film/Video and Photographic Arts.,3,Bachelor's Degree,30283,18806,22683,24737,24078,28764,34243
134237.0,Full Sail University,"Private, for-profit",5007,Fine and Studio Arts.,3,Bachelor's Degree,31976,19389,,,22603,,
134237.0,Full Sail University,"Private, for-profit",5009,Music.,3,Bachelor's Degree,32399,24984,28302,27522,25005,35204,40303
134237.0,Full Sail University,"Private, for-profit",5010,"Arts, Entertainment,and Media Management.",3,Bachelor's Degree,37582,25790,24224,27744,28947,35092,38113
134237.0,Full Sail University,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,,36993,41565,32776,,46904,41246
134237.0,Full Sail University,"Private, for-profit",5214,Marketing.,3,Bachelor's Degree,45710,33217,28055,28398,37475,42669,41129
134811.0,AI Miami International University of Art and Design,"Private, for-profit",1002,Audiovisual Communications Technologies/Technicians.,3,Bachelor's Degree,,25953,22329,24769,,30767,26688
134811.0,AI Miami International University of Art and Design,"Private, for-profit",1003,Graphic Communications.,3,Bachelor's Degree,37078,,21234,26888,,37570,36433
134811.0,AI Miami International University of Art and Design,"Private, for-profit",1108,Computer Software and Media Applications.,3,Bachelor's Degree,39307,35712,39009,41558,28947,50706,57392
134811.0,AI Miami International University of Art and Design,"Private, for-profit",1205,Culinary Arts and Related Services.,3,Bachelor's Degree,34834,29862,29290,31564,36029,37703,42293
134811.0,AI Miami International University of Art and Design,"Private, for-profit",5004,Design and Applied Arts.,3,Bachelor's Degree,37642,28700,30014,32381,28092,38713,42364
134811.0,AI Miami International University of Art and Design,"Private, for-profit",5006,Film/Video and Photographic Arts.,3,Bachelor's Degree,35170,22344,26669,24345,20641,27022,29690
134811.0,AI Miami International University of Art and Design,"Private, for-profit",5007,Fine and Studio Arts.,3,Bachelor's Degree,,19378,24421,31221,21124,32114,36322
134811.0,AI Miami International University of Art and Design,"Private, for-profit",5219,"Specialized Sales, Merchandising and  Marketing Operations.",3,Bachelor's Degree,39668,31531,30707,32741,35157,34654,40782
138309.0,Rasmussen University-Florida,"Private, for-profit",1104,Information Science/Studies.,3,Bachelor's Degree,26167,,,,64329,,
138309.0,Rasmussen University-Florida,"Private, for-profit",1105,Computer Systems Analysis.,3,Bachelor's Degree,,66682,61516,72522,,77746,86346
138309.0,Rasmussen University-Florida,"Private, for-profit",1107,Computer Science.,3,Bachelor's Degree,38542,56886,55964,68381,53832,73463,72149
138309.0,Rasmussen University-Florida,"Private, for-profit",1110,Computer/Information Technology Administration and Management.,3,Bachelor's Degree,42213,52103,50515,57306,59685,69916,76447
138309.0,Rasmussen University-Florida,"Private, for-profit",1304,Educational Administration and Supervision.,3,Bachelor's Degree,36433,32516,29041,31580,37480,36299,42810
138309.0,Rasmussen University-Florida,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,42183,39439,35060,37241,39317,38902,45036
138309.0,Rasmussen University-Florida,"Private, for-profit",4400,"Human Services, General.",3,Bachelor's Degree,43310,,,,40125,,
138309.0,Rasmussen University-Florida,"Private, for-profit",5001,"Visual and Performing Arts, General.",3,Bachelor's Degree,,,30228,30668,,33744,39441
138309.0,Rasmussen University-Florida,"Private, for-profit",5004,Design and Applied Arts.,3,Bachelor's Degree,38812,,,,32482,,
138309.0,Rasmussen University-Florida,"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,40435,42125,42143,43822,46361,49420,55408
138309.0,Rasmussen University-Florida,"Private, for-profit",5122,Public Health.,3,Bachelor's Degree,38612,31854,,,35433,,
138309.0,Rasmussen University-Florida,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,38967,66327,73870,77728,74861,82469,94955
138309.0,Rasmussen University-Florida,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,36809,49340,47129,50613,59693,56566,62112
138309.0,Rasmussen University-Florida,"Private, for-profit",5203,Accounting and Related Services.,3,Bachelor's Degree,38495,47670,44783,49753,53285,55860,60866
138309.0,Rasmussen University-Florida,"Private, for-profit",5208,Finance and Financial Management Services.,3,Bachelor's Degree,32694,48056,52107,59028,47744,63775,64173
138309.0,Rasmussen University-Florida,"Private, for-profit",5210,Human Resources Management and Services.,3,Bachelor's Degree,38596,45188,47260,49148,56465,56152,64654
138309.0,Rasmussen University-Florida,"Private, for-profit",5214,Marketing.,3,Bachelor's Degree,37488,44306,43240,45575,41377,58760,61087
138813.0,The Art Institute of Atlanta,"Private, for-profit",1002,Audiovisual Communications Technologies/Technicians.,3,Bachelor's Degree,39708,26808,22162,26984,21455,34287,38156
138813.0,The Art Institute of Atlanta,"Private, for-profit",1003,Graphic Communications.,3,Bachelor's Degree,,,,,,,
138813.0,The Art Institute of Atlanta,"Private, for-profit",1108,Computer Software and Media Applications.,3,Bachelor's Degree,40533,28196,35179,37474,30280,46720,49702
138813.0,The Art Institute of Atlanta,"Private, for-profit",1205,Culinary Arts and Related Services.,3,Bachelor's Degree,39911,28105,30771,32809,28318,33968,38151
138813.0,The Art Institute of Atlanta,"Private, for-profit",5004,Design and Applied Arts.,3,Bachelor's Degree,39317,23649,27254,28437,20576,32758,37364
138813.0,The Art Institute of Atlanta,"Private, for-profit",5006,Film/Video and Photographic Arts.,3,Bachelor's Degree,38467,20041,21781,27219,21379,36537,35688
138813.0,The Art Institute of Atlanta,"Private, for-profit",5007,Fine and Studio Arts.,3,Bachelor's Degree,37644,20537,19144,21472,17564,26910,33514
138813.0,The Art Institute of Atlanta,"Private, for-profit",5219,"Specialized Sales, Merchandising and  Marketing Operations.",3,Bachelor's Degree,,24797,27855,28175,23101,33006,36496
139579.0,South University-Savannah,"Private, for-profit",909,"Public Relations, Advertising, and Applied Communication.",3,Bachelor's Degree,,,,,,,
139579.0,South University-Savannah,"Private, for-profit",1104,Information Science/Studies.,3,Bachelor's Degree,47362,39831,44418,46834,44682,60708,67229
139579.0,South University-Savannah,"Private, for-profit",1108,Computer Software and Media Applications.,3,Bachelor's Degree,,,,,,,
139579.0,South University-Savannah,"Private, for-profit",1110,Computer/Information Technology Administration and Management.,3,Bachelor's Degree,,,50856,51380,,65885,71178
139579.0,South University-Savannah,"Private, for-profit",2203,Legal Support Services.,3,Bachelor's Degree,41831,33600,30409,28615,36900,38332,46159
139579.0,South University-Savannah,"Private, for-profit",3017,Behavioral Sciences.,3,Bachelor's Degree,,,,,,,
139579.0,South University-Savannah,"Private, for-profit",4201,"Psychology, General.",3,Bachelor's Degree,47750,26893,26836,31098,28684,36910,38844
