UNITID,INSTNM,CIPDESC,Avg_Student_Debt,Earnings_1Yr
483595.0,Ana G. Mendez University,Natural Resources Conservation and Research.,,
483595.0,Ana G. Mendez University,Teaching English or French as a Second or Foreign Language.,,
483595.0,Ana G. Mendez University,"Business Administration, Management and Operations.",,
483595.0,Ana G. Mendez University,Human Resources Management and Services.,,
483595.0,Ana G. Mendez University,Marketing.,,
483595.0,Ana G. Mendez University,"General Sales, Merchandising and Related Marketing Operations.",,
485403.0,High Tech High Graduate School of Education,Educational Administration and Supervision.,,
485403.0,High Tech High Graduate School of Education,"Teacher Education and Professional Development, Specific Subject Areas.",,
486284.0,Bethany Global University,Missions/Missionary Studies and Missiology.,,
486433.0,Presidio Graduate School,Sustainability Studies.,,69335.0
486433.0,Presidio Graduate School,"Business Administration, Management and Operations.",,
486460.0,Wright Graduate University for the Realization of Human Potential,"Human Services, General.",,
486901.0,Milligan University,"Education, General.",,41515.0
486901.0,Milligan University,"Teacher Education and Professional Development, Specific Levels and Methods.",,
486901.0,Milligan University,Theological and Ministerial Studies.,,
486901.0,Milligan University,Pastoral Counseling and Specialized Ministries.,,
486901.0,Milligan University,Mental and Social Health Services and Allied Professions.,,
486901.0,Milligan University,Rehabilitation and Therapeutic Professions.,,62202.0
486901.0,Milligan University,"Business Administration, Management and Operations.",,53581.0
487524.0,Husson University,Curriculum and Instruction.,,
487524.0,Husson University,Student Counseling and Personnel Services.,,
487524.0,Husson University,Health and Physical Education/Fitness.,,
487524.0,Husson University,"Psychology, General.",,
487524.0,Husson University,"Clinical, Counseling and Applied Psychology.",,
487524.0,Husson University,"Psychology, Other.",,
487524.0,Husson University,Criminal Justice and Corrections.,,
487524.0,Husson University,"Pharmacy, Pharmaceutical Sciences, and Administration.",,
487524.0,Husson University,Rehabilitation and Therapeutic Professions.,,53424.0
487524.0,Husson University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,101209.0
487524.0,Husson University,"Business Administration, Management and Operations.",,50789.0
487524.0,Husson University,Accounting and Related Services.,,
487524.0,Husson University,Entrepreneurial and Small Business Operations.,,
487524.0,Husson University,Hospitality Administration/Management.,,
487524.0,Husson University,Management Sciences and Quantitative Methods.,,
487524.0,Husson University,Insurance.,,
487603.0,Northwest University-Center for Online and Extended Education,"Education, General.",,61155.0
487603.0,Northwest University-Center for Online and Extended Education,International/Global Studies.,,37193.0
487603.0,Northwest University-Center for Online and Extended Education,Theological and Ministerial Studies.,,
487603.0,Northwest University-Center for Online and Extended Education,"Business Administration, Management and Operations.",,
487649.0,California Institute of Advanced Management,"Business Administration, Management and Operations.",,
488387.0,Claremont Lincoln University,Community Organization and Advocacy.,,
488387.0,Claremont Lincoln University,"Business Administration, Management and Operations.",,
488527.0,Arkansas Colleges of Health Education,"Biological and Biomedical Sciences, Other.",,
488679.0,Indiana Wesleyan University-National & Global,Curriculum and Instruction.,,44491.0
488679.0,Indiana Wesleyan University-National & Global,Educational Administration and Supervision.,,51285.0
488679.0,Indiana Wesleyan University-National & Global,Special Education and Teaching.,,
488679.0,Indiana Wesleyan University-National & Global,"Teacher Education and Professional Development, Specific Levels and Methods.",,
488679.0,Indiana Wesleyan University-National & Global,"Teacher Education and Professional Development, Specific Subject Areas.",,
488679.0,Indiana Wesleyan University-National & Global,Teaching English or French as a Second or Foreign Language.,,
488679.0,Indiana Wesleyan University-National & Global,Religious Education.,,
488679.0,Indiana Wesleyan University-National & Global,Theological and Ministerial Studies.,,40871.0
488679.0,Indiana Wesleyan University-National & Global,"Theology and Religious Vocations, Other.",,41022.0
488679.0,Indiana Wesleyan University-National & Global,Social Work.,,
488679.0,Indiana Wesleyan University-National & Global,Health and Medical Administrative Services.,,62056.0
488679.0,Indiana Wesleyan University-National & Global,"Allied Health Diagnostic, Intervention, and Treatment Professions.",,40646.0
488679.0,Indiana Wesleyan University-National & Global,Public Health.,,
488679.0,Indiana Wesleyan University-National & Global,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,83132.0
488679.0,Indiana Wesleyan University-National & Global,"Business Administration, Management and Operations.",,68657.0
488679.0,Indiana Wesleyan University-National & Global,Accounting and Related Services.,,56938.0
488679.0,Indiana Wesleyan University-National & Global,Finance and Financial Management Services.,,
488679.0,Indiana Wesleyan University-National & Global,Human Resources Management and Services.,,50382.0
488679.0,Indiana Wesleyan University-National & Global,International Business.,,
488907.0,Wongu University of Oriental Medicine,Alternative and Complementary Medicine and Medical Systems.,,
489937.0,Carolina University,"Education, General.",,
489937.0,Carolina University,Educational Administration and Supervision.,,
489937.0,Carolina University,"Teacher Education and Professional Development, Specific Subject Areas.",,
489937.0,Carolina University,Philosophy.,,
489937.0,Carolina University,Bible/Biblical Studies.,,
489937.0,Carolina University,Religious Education.,,
489937.0,Carolina University,Theological and Ministerial Studies.,,
489937.0,Carolina University,"Business Administration, Management and Operations.",,
490045.0,Presbyterian Theological Seminary in America,Bible/Biblical Studies.,,
490045.0,Presbyterian Theological Seminary in America,Pastoral Counseling and Specialized Ministries.,,
490081.0,America Evangelical University,Student Counseling and Personnel Services.,,
490081.0,America Evangelical University,Missions/Missionary Studies and Missiology.,,
490081.0,America Evangelical University,Theological and Ministerial Studies.,,
490081.0,America Evangelical University,"Business Administration, Management and Operations.",,
490106.0,Virginia University of Integrative Medicine,Alternative and Complementary Medicine and Medical Systems.,,
490230.0,Reformed University,Theological and Ministerial Studies.,,
490373.0,Western Michigan University Homer Stryker M.D. School of Medicine,Biomedical/Medical Engineering.,,
490373.0,Western Michigan University Homer Stryker M.D. School of Medicine,"Biology, General.",,
490373.0,Western Michigan University Homer Stryker M.D. School of Medicine,Medical Illustration and Informatics.,,
490601.0,Kansas City University,Bioethics/Medical Ethics.,,
490753.0,Maine Media College,Fine and Studio Arts.,,
491190.0,The Chicago School of Professional Psychology at San Diego,"Clinical, Counseling and Applied Psychology.",,51294.0
491190.0,The Chicago School of Professional Psychology at San Diego,Mental and Social Health Services and Allied Professions.,,45806.0
492607.0,Chicago School of Professional Psychology at Dallas,"Clinical, Counseling and Applied Psychology.",,51294.0
494551.0,Glasgow Caledonian New York College,Apparel and Textiles.,,
494551.0,Glasgow Caledonian New York College,Philosophy.,,
494551.0,Glasgow Caledonian New York College,Homeland Security.,,
496973.0,Herzing University-Tampa,"Business Administration, Management and Operations.",,51303.0
,Thunderbird School of Global Management,International Business.,,
,Saint Joseph's College,Religious/Sacred Music.,,
,Saint Joseph's College,Security Science and Technology.,,
,Saint Joseph's College,"Business Administration, Management and Operations.",,
,Central Baptist Theological Seminary,Theological and Ministerial Studies.,,
,St. Catharine College,"Business Administration, Management and Operations.",,
,Notre Dame Seminary,Theological and Ministerial Studies.,,
,St. Mary's Seminary & University,Theological and Ministerial Studies.,,
,Andover Newton Theological School,Theological and Ministerial Studies.,,34813.0
,Episcopal Divinity School,Theological and Ministerial Studies.,,
,Marygrove College,"Education, General.",,
,Marygrove College,Curriculum and Instruction.,,51353.0
,Marygrove College,Educational Administration and Supervision.,,59828.0
,Marygrove College,Educational/Instructional Media Design.,,51411.0
,Marygrove College,Special Education and Teaching.,,
,Marygrove College,"Teacher Education and Professional Development, Specific Subject Areas.",,48516.0
,Marygrove College,"Education, Other.",,49878.0
,Marygrove College,"English Language and Literature, General.",,
,Marygrove College,"Social Sciences, Other.",,37550.0
,Marygrove College,Human Resources Management and Services.,,
,Grace University,"Teacher Education and Professional Development, Specific Levels and Methods.",,
,Grace University,Mental and Social Health Services and Allied Professions.,,
